matchDate,matchTime,timeScored,facilityNo,playerID,teamName
2023-07-20,11:00:00,01:56:00,33,P0136,Team7
2023-07-20,11:00:00,02:19:00,33,P0127,Team7
2023-07-20,11:00:00,02:29:00,33,P0203,Team7
2024-05-03,12:00:00,02:08:00,24,P0298,Team1
2024-05-03,12:00:00,01:15:00,24,P0200,Team1
2024-05-03,12:00:00,01:18:00,24,P0332,Team1
2024-05-03,12:00:00,02:19:00,24,P0254,Team1
2024-05-03,12:00:00,01:47:00,24,P0151,Team1
2024-05-03,12:00:00,01:41:00,24,P0132,Team19
2024-05-03,12:00:00,01:17:00,24,P0013,Team19
2024-05-03,12:00:00,01:10:00,24,P0140,Team19
2024-05-03,12:00:00,02:21:00,24,P0171,Team19
2024-05-03,12:00:00,01:42:00,24,P0160,Team19
2021-09-05,13:00:00,01:54:00,21,P0302,Team1
2021-09-05,13:00:00,02:58:00,21,P0189,Team15
2021-09-05,13:00:00,01:04:00,21,P0335,Team15
2024-04-22,14:00:00,02:17:00,51,P0328,Team6
2024-04-22,14:00:00,02:51:00,51,P0064,Team6
2024-04-22,14:00:00,01:14:00,51,P0129,Team6
2024-04-22,14:00:00,02:22:00,51,P0349,Team4
2024-04-22,14:00:00,02:07:00,51,P0125,Team4
2025-03-10,15:00:00,01:51:00,30,P0044,Team20
2025-03-10,15:00:00,01:12:00,30,P0247,Team20
2025-03-10,15:00:00,02:22:00,30,P0044,Team20
2025-03-10,15:00:00,02:39:00,30,P0203,Team7
2022-09-22,16:00:00,01:05:00,36,P0196,Team3
2024-09-30,17:00:00,02:06:00,51,P0350,Team1
2024-09-30,17:00:00,01:40:00,51,P0150,Team1
2024-09-30,17:00:00,01:22:00,51,P0023,Team17
2024-09-30,17:00:00,01:16:00,51,P0325,Team17
2024-09-30,17:00:00,01:56:00,51,P0325,Team17
2021-11-04,10:00:00,02:25:00,17,P0141,Team22
2021-11-04,10:00:00,01:46:00,17,P0231,Team22
2021-11-04,10:00:00,02:31:00,17,P0231,Team22
2021-11-04,10:00:00,01:12:00,17,P0339,Team22
2021-11-04,10:00:00,01:28:00,17,P0076,Team22
2021-11-04,10:00:00,01:24:00,17,P0145,Team15
2021-11-04,10:00:00,01:07:00,17,P0202,Team15
2022-12-07,11:00:00,01:12:00,41,P0235,Team11
2022-12-07,11:00:00,02:49:00,41,P0091,Team11
2022-12-07,11:00:00,01:25:00,41,P0082,Team11
2022-12-07,11:00:00,01:53:00,41,P0002,Team8
2022-12-07,11:00:00,02:46:00,41,P0279,Team8
2023-07-05,12:00:00,01:28:00,19,P0202,Team15
2023-07-05,12:00:00,02:03:00,19,P0110,Team15
2023-07-05,12:00:00,01:45:00,19,P0110,Team15
2023-07-05,12:00:00,01:57:00,19,P0253,Team15
2023-07-05,12:00:00,02:43:00,19,P0287,Team15
2023-07-05,12:00:00,01:60:00,19,P0087,Team17
2021-03-27,13:00:00,01:44:00,29,P0206,Team25
2021-03-27,13:00:00,02:32:00,29,P0037,Team25
2021-03-27,13:00:00,01:15:00,29,P0176,Team12
2021-03-27,13:00:00,02:16:00,29,P0180,Team12
2021-03-27,13:00:00,01:29:00,29,P0341,Team12
2022-06-13,14:00:00,02:18:00,2,P0098,Team25
2022-06-13,14:00:00,01:41:00,2,P0058,Team21
2022-06-13,14:00:00,01:47:00,2,P0115,Team21
2022-06-13,14:00:00,02:19:00,2,P0321,Team21
2022-06-13,14:00:00,01:25:00,2,P0022,Team21
2025-08-13,15:00:00,02:46:00,45,P0099,Team6
2025-08-13,15:00:00,01:04:00,45,P0099,Team6
2025-08-13,15:00:00,01:19:00,45,P0132,Team19
2025-08-13,15:00:00,01:12:00,45,P0250,Team19
2025-08-13,15:00:00,02:16:00,45,P0262,Team19
2025-08-13,15:00:00,02:24:00,45,P0004,Team19
2025-08-13,15:00:00,02:14:00,45,P0262,Team19
2025-06-10,16:00:00,01:35:00,12,P0043,Team17
2025-06-10,16:00:00,02:24:00,12,P0325,Team17
2025-06-10,16:00:00,01:15:00,12,P0059,Team17
2025-06-10,16:00:00,02:50:00,12,P0307,Team17
2024-03-20,17:00:00,02:32:00,3,P0302,Team1
2024-03-20,17:00:00,02:05:00,3,P0239,Team1
2024-03-20,17:00:00,01:03:00,3,P0151,Team1
2024-03-20,17:00:00,02:34:00,3,P0332,Team1
2024-03-20,17:00:00,01:51:00,3,P0347,Team6
2025-09-08,10:00:00,02:04:00,40,P0234,Team11
2025-09-08,10:00:00,01:57:00,40,P0343,Team11
2025-09-08,10:00:00,02:56:00,40,P0340,Team11
2025-09-08,10:00:00,01:33:00,40,P0089,Team11
2025-09-08,10:00:00,02:34:00,40,P0137,Team11
2025-09-08,10:00:00,01:38:00,40,P0315,Team24
2025-09-08,10:00:00,02:10:00,40,P0100,Team24
2021-12-27,11:00:00,02:57:00,27,P0225,Team3
2021-12-27,11:00:00,01:53:00,27,P0317,Team3
2023-07-04,12:00:00,01:24:00,42,P0284,Team13
2023-07-04,12:00:00,01:47:00,42,P0005,Team13
2024-03-03,13:00:00,01:53:00,16,P0118,Team3
2024-03-03,13:00:00,01:49:00,16,P0123,Team3
2024-03-03,13:00:00,01:56:00,16,P0199,Team3
2024-03-03,13:00:00,02:18:00,16,P0229,Team3
2024-03-03,13:00:00,01:58:00,16,P0121,Team3
2024-03-03,13:00:00,02:43:00,16,P0215,Team13
2024-03-03,13:00:00,01:29:00,16,P0316,Team13
2024-03-03,13:00:00,01:25:00,16,P0197,Team13
2024-03-03,13:00:00,01:02:00,16,P0005,Team13
2024-03-03,13:00:00,01:57:00,16,P0122,Team13
2025-07-20,14:00:00,02:03:00,10,P0030,Team10
2025-07-20,14:00:00,02:04:00,10,P0329,Team10
2025-07-20,14:00:00,02:02:00,10,P0329,Team10
2025-07-20,14:00:00,01:52:00,10,P0193,Team10
2025-07-20,14:00:00,01:49:00,10,P0036,Team10
2021-11-18,15:00:00,01:36:00,42,P0135,Team21
2021-11-18,15:00:00,02:31:00,42,P0073,Team4
2021-11-18,15:00:00,02:13:00,42,P0153,Team4
2021-11-18,15:00:00,02:17:00,42,P0242,Team4
2021-11-18,15:00:00,01:48:00,42,P0166,Team4
2024-12-15,16:00:00,01:53:00,49,P0043,Team17
2024-12-15,16:00:00,02:26:00,49,P0059,Team17
2024-12-15,16:00:00,02:30:00,49,P0033,Team17
2024-12-15,16:00:00,01:52:00,49,P0294,Team17
2024-12-15,16:00:00,01:17:00,49,P0172,Team2
2024-12-15,16:00:00,02:28:00,49,P0083,Team2
2024-12-15,16:00:00,01:41:00,49,P0241,Team2
2024-12-15,16:00:00,02:04:00,49,P0241,Team2
2024-12-15,16:00:00,01:47:00,49,P0209,Team2
2022-12-26,17:00:00,02:46:00,48,P0341,Team12
2022-12-26,17:00:00,01:45:00,48,P0269,Team16
2022-12-26,17:00:00,02:21:00,48,P0062,Team16
2022-12-26,17:00:00,01:28:00,48,P0236,Team16
2023-06-12,10:00:00,02:08:00,31,P0111,Team9
2023-06-12,10:00:00,01:40:00,31,P0061,Team9
2023-06-12,10:00:00,02:49:00,31,P0015,Team9
2023-06-12,10:00:00,02:30:00,31,P0032,Team9
2023-06-12,10:00:00,01:22:00,31,P0194,Team1
2023-06-12,10:00:00,01:59:00,31,P0350,Team1
2023-06-12,10:00:00,02:10:00,31,P0151,Team1
2023-06-12,10:00:00,01:50:00,31,P0350,Team1
2023-06-12,10:00:00,01:28:00,31,P0254,Team1
2023-05-27,12:00:00,02:14:00,45,P0048,Team20
2023-05-27,12:00:00,01:50:00,45,P0247,Team20
2024-09-19,13:00:00,02:22:00,44,P0298,Team1
2024-09-19,13:00:00,01:23:00,44,P0184,Team1
2024-09-19,13:00:00,01:46:00,44,P0302,Team1
2024-09-19,13:00:00,01:37:00,44,P0200,Team1
2024-12-31,14:00:00,01:45:00,25,P0276,Team7
2024-12-31,14:00:00,01:12:00,25,P0092,Team7
2024-12-31,14:00:00,02:26:00,25,P0191,Team7
2024-03-15,15:00:00,01:47:00,27,P0178,Team22
2024-03-15,15:00:00,01:40:00,27,P0301,Team22
2024-03-15,15:00:00,02:05:00,27,P0188,Team22
2024-03-15,15:00:00,01:19:00,27,P0347,Team6
2025-07-08,16:00:00,02:45:00,6,P0060,Team14
2025-07-08,16:00:00,01:26:00,6,P0255,Team8
2025-07-08,16:00:00,01:42:00,6,P0268,Team8
2025-07-08,16:00:00,02:35:00,6,P0047,Team8
2023-12-24,17:00:00,01:13:00,2,P0336,Team6
2023-12-24,17:00:00,02:07:00,2,P0240,Team6
2022-01-26,10:00:00,01:32:00,17,P0336,Team6
2022-01-26,10:00:00,01:06:00,17,P0347,Team6
2022-01-26,10:00:00,01:13:00,17,P0165,Team6
2023-01-30,12:00:00,02:57:00,20,P0149,Team11
2023-01-30,12:00:00,02:46:00,20,P0334,Team11
2023-01-30,12:00:00,01:41:00,20,P0082,Team11
2023-01-30,12:00:00,02:06:00,20,P0137,Team11
2022-07-14,13:00:00,01:16:00,31,P0321,Team21
2022-07-14,13:00:00,02:13:00,31,P0079,Team21
2022-07-14,13:00:00,01:56:00,31,P0174,Team21
2022-07-14,13:00:00,02:31:00,31,P0058,Team21
2022-07-14,13:00:00,01:10:00,31,P0174,Team21
2022-07-14,13:00:00,01:43:00,31,P0223,Team15
2022-07-14,13:00:00,02:25:00,31,P0318,Team15
2022-07-14,13:00:00,02:54:00,31,P0335,Team15
2021-06-20,14:00:00,01:38:00,51,P0042,Team10
2021-06-20,14:00:00,01:54:00,51,P0042,Team10
2022-12-23,15:00:00,02:54:00,38,P0129,Team6
2022-12-23,15:00:00,02:46:00,38,P0002,Team8
2022-12-23,15:00:00,01:18:00,38,P0019,Team8
2022-12-23,15:00:00,01:16:00,38,P0255,Team8
2022-12-23,15:00:00,02:38:00,38,P0268,Team8
2024-07-11,16:00:00,02:44:00,29,P0301,Team22
2024-07-11,16:00:00,02:31:00,29,P0178,Team22
2024-07-11,16:00:00,01:34:00,29,P0141,Team22
2024-07-11,16:00:00,02:36:00,29,P0214,Team22
2024-07-11,16:00:00,02:05:00,29,P0184,Team1
2025-08-09,17:00:00,02:12:00,18,P0054,Team20
2025-08-09,17:00:00,01:28:00,18,P0299,Team20
2025-08-09,17:00:00,02:46:00,18,P0217,Team20
2025-08-09,17:00:00,02:44:00,18,P0210,Team20
2023-11-29,10:00:00,02:25:00,49,P0072,Team4
2023-11-29,10:00:00,02:46:00,49,P0257,Team4
2023-11-29,10:00:00,01:13:00,49,P0132,Team19
2023-11-29,10:00:00,01:03:00,49,P0004,Team19
2023-11-29,10:00:00,02:11:00,49,P0160,Team19
2023-11-29,10:00:00,02:18:00,49,P0132,Team19
2024-11-11,11:00:00,02:19:00,39,P0294,Team17
2024-11-11,11:00:00,01:18:00,39,P0031,Team17
2023-10-06,13:00:00,01:47:00,11,P0073,Team4
2023-10-06,13:00:00,02:54:00,11,P0327,Team7
2025-04-14,14:00:00,01:27:00,26,P0141,Team22
2025-04-14,14:00:00,02:40:00,26,P0301,Team22
2025-04-14,14:00:00,01:04:00,26,P0113,Team22
2025-04-14,14:00:00,02:14:00,26,P0333,Team5
2025-04-14,14:00:00,02:08:00,26,P0021,Team5
2024-10-23,15:00:00,01:42:00,7,P0210,Team20
2024-10-23,15:00:00,01:46:00,7,P0017,Team20
2024-10-23,15:00:00,01:19:00,7,P0220,Team20
2021-08-14,16:00:00,01:59:00,10,P0024,Team24
2021-08-14,16:00:00,02:40:00,10,P0024,Team24
2021-08-14,16:00:00,01:33:00,10,P0252,Team24
2021-08-14,16:00:00,02:11:00,10,P0271,Team24
2024-03-10,17:00:00,01:20:00,33,P0287,Team15
2024-03-10,17:00:00,02:38:00,33,P0182,Team15
2024-03-10,17:00:00,01:31:00,33,P0182,Team15
2024-03-10,17:00:00,02:11:00,33,P0335,Team15
2024-03-10,17:00:00,02:47:00,33,P0133,Team16
2024-03-10,17:00:00,01:55:00,33,P0062,Team16
2022-02-07,10:00:00,01:40:00,37,P0304,Team8
2022-02-07,10:00:00,01:53:00,37,P0019,Team8
2022-02-07,10:00:00,01:21:00,37,P0268,Team8
2022-02-07,10:00:00,02:54:00,37,P0047,Team8
2022-02-07,10:00:00,01:45:00,37,P0165,Team6
2022-02-07,10:00:00,01:28:00,37,P0068,Team6
2022-02-07,10:00:00,01:02:00,37,P0119,Team6
2022-02-07,10:00:00,01:56:00,37,P0347,Team6
2022-02-07,10:00:00,02:14:00,37,P0099,Team6
2025-04-29,11:00:00,01:55:00,34,P0008,Team8
2025-04-29,11:00:00,01:57:00,34,P0019,Team8
2025-04-29,11:00:00,01:36:00,34,P0089,Team11
2025-04-29,11:00:00,01:47:00,34,P0340,Team11
2025-04-29,11:00:00,01:27:00,34,P0280,Team11
2025-04-29,11:00:00,01:13:00,34,P0055,Team11
2024-01-24,12:00:00,01:53:00,27,P0021,Team5
2024-01-24,12:00:00,02:24:00,27,P0179,Team5
2024-01-24,12:00:00,02:23:00,27,P0081,Team5
2024-01-24,12:00:00,02:07:00,27,P0179,Team5
2024-01-24,12:00:00,01:26:00,27,P0044,Team20
2024-01-24,12:00:00,02:42:00,27,P0247,Team20
2024-01-24,12:00:00,02:40:00,27,P0289,Team20
2022-08-18,13:00:00,02:56:00,23,P0007,Team12
2022-08-18,13:00:00,01:49:00,23,P0007,Team12
2022-08-18,13:00:00,01:27:00,23,P0016,Team8
2025-05-15,14:00:00,02:04:00,38,P0027,Team25
2025-05-15,14:00:00,01:16:00,38,P0105,Team25
2025-05-15,14:00:00,01:32:00,38,P0290,Team25
2025-05-15,14:00:00,01:26:00,38,P0077,Team15
2025-05-15,14:00:00,02:59:00,38,P0169,Team15
2025-05-15,14:00:00,01:54:00,38,P0077,Team15
2025-05-15,14:00:00,02:10:00,38,P0318,Team15
2022-10-28,15:00:00,01:28:00,27,P0189,Team15
2022-10-28,15:00:00,01:09:00,27,P0291,Team15
2021-01-30,16:00:00,01:43:00,14,P0342,Team21
2021-01-30,16:00:00,01:04:00,14,P0180,Team12
2021-01-30,16:00:00,02:50:00,14,P0180,Team12
2021-01-30,16:00:00,02:51:00,14,P0090,Team12
2021-01-30,16:00:00,01:13:00,14,P0180,Team12
2021-01-30,16:00:00,02:47:00,14,P0176,Team12
2022-06-07,10:00:00,01:03:00,10,P0136,Team7
2022-06-07,10:00:00,02:27:00,10,P0191,Team7
2022-06-07,10:00:00,01:41:00,10,P0194,Team1
2022-09-07,11:00:00,01:25:00,31,P0106,Team23
2022-09-07,11:00:00,01:26:00,31,P0204,Team23
2022-09-07,11:00:00,01:33:00,31,P0051,Team23
2022-09-07,11:00:00,02:03:00,31,P0106,Team23
2025-10-17,12:00:00,01:60:00,6,P0084,Team13
2025-10-17,12:00:00,02:41:00,6,P0213,Team13
2025-10-17,12:00:00,01:55:00,6,P0005,Team13
2025-10-17,12:00:00,01:09:00,6,P0161,Team19
2025-10-17,12:00:00,02:12:00,6,P0161,Team19
2025-10-17,12:00:00,02:26:00,6,P0013,Team19
2025-10-17,12:00:00,02:29:00,6,P0045,Team19
2025-10-17,12:00:00,02:04:00,6,P0050,Team19
2023-08-24,13:00:00,01:27:00,3,P0250,Team19
2023-08-24,13:00:00,02:25:00,3,P0160,Team19
2023-08-24,13:00:00,01:57:00,3,P0164,Team2
2023-08-24,13:00:00,02:07:00,3,P0083,Team2
2023-06-03,14:00:00,02:33:00,21,P0002,Team8
2023-06-03,14:00:00,01:35:00,21,P0016,Team8
2022-12-23,15:00:00,01:32:00,27,P0232,Team19
2022-12-23,15:00:00,01:51:00,27,P0232,Team19
2022-12-23,15:00:00,02:55:00,27,P0004,Team19
2022-12-23,15:00:00,01:31:00,27,P0013,Team19
2022-12-23,15:00:00,01:47:00,27,P0327,Team7
2022-12-23,15:00:00,01:08:00,27,P0156,Team7
2022-12-23,15:00:00,02:54:00,27,P0127,Team7
2022-12-23,15:00:00,02:40:00,27,P0270,Team7
2022-12-23,15:00:00,02:07:00,27,P0203,Team7
2021-02-26,16:00:00,02:36:00,32,P0181,Team12
2021-02-26,16:00:00,01:13:00,32,P0020,Team10
2021-02-26,16:00:00,02:07:00,32,P0193,Team10
2024-02-18,17:00:00,01:45:00,44,P0276,Team7
2024-02-18,17:00:00,01:54:00,44,P0136,Team7
2024-02-18,17:00:00,02:16:00,44,P0140,Team19
2024-02-18,17:00:00,01:02:00,44,P0232,Team19
2024-02-18,17:00:00,01:40:00,44,P0004,Team19
2024-02-18,17:00:00,01:48:00,44,P0013,Team19
2023-07-25,10:00:00,01:20:00,43,P0314,Team14
2023-07-25,10:00:00,02:43:00,43,P0057,Team14
2023-07-25,10:00:00,02:37:00,43,P0237,Team14
2023-07-25,10:00:00,01:18:00,43,P0144,Team14
2023-07-25,10:00:00,02:54:00,43,P0271,Team24
2023-07-25,10:00:00,02:32:00,43,P0018,Team24
2023-07-25,10:00:00,01:34:00,43,P0014,Team24
2023-07-25,10:00:00,01:56:00,43,P0248,Team24
2023-07-25,10:00:00,02:06:00,43,P0024,Team24
2024-05-19,11:00:00,02:49:00,28,P0149,Team11
2024-05-19,11:00:00,02:25:00,28,P0091,Team11
2024-05-19,11:00:00,01:34:00,28,P0164,Team2
2024-05-19,11:00:00,01:55:00,28,P0185,Team2
2025-08-15,12:00:00,02:55:00,40,P0295,Team16
2025-08-15,12:00:00,01:50:00,40,P0052,Team16
2025-08-15,12:00:00,02:37:00,40,P0065,Team16
2025-08-15,12:00:00,01:11:00,40,P0155,Team16
2025-08-15,12:00:00,01:04:00,40,P0305,Team16
2025-08-15,12:00:00,01:14:00,40,P0122,Team13
2025-11-01,13:00:00,02:14:00,22,P0189,Team15
2025-11-01,13:00:00,01:07:00,22,P0182,Team15
2025-11-01,13:00:00,02:21:00,22,P0066,Team15
2025-11-01,13:00:00,01:16:00,22,P0318,Team15
2025-11-01,13:00:00,01:10:00,22,P0066,Team15
2022-09-27,14:00:00,01:32:00,15,P0046,Team3
2022-09-27,14:00:00,01:54:00,15,P0196,Team3
2022-09-27,14:00:00,01:12:00,15,P0317,Team3
2022-09-27,14:00:00,02:09:00,15,P0317,Team3
2022-09-27,14:00:00,01:03:00,15,P0332,Team1
2022-09-27,14:00:00,02:23:00,15,P0298,Team1
2022-09-27,14:00:00,02:08:00,15,P0254,Team1
2022-09-27,14:00:00,01:15:00,15,P0254,Team1
2021-06-18,15:00:00,01:33:00,25,P0262,Team19
2021-06-18,15:00:00,01:49:00,25,P0004,Team19
2021-06-18,15:00:00,01:02:00,25,P0132,Team19
2022-04-27,16:00:00,01:04:00,34,P0041,Team21
2022-04-27,16:00:00,02:10:00,34,P0321,Team21
2022-04-27,16:00:00,02:30:00,34,P0174,Team21
2022-04-27,16:00:00,01:33:00,34,P0263,Team16
2022-04-27,16:00:00,01:27:00,34,P0269,Team16
2024-05-04,17:00:00,02:46:00,48,P0335,Team15
2024-05-04,17:00:00,01:53:00,48,P0291,Team15
2024-05-04,17:00:00,01:32:00,48,P0304,Team8
2024-10-08,10:00:00,02:48:00,6,P0126,Team24
2024-10-08,10:00:00,02:34:00,6,P0315,Team24
2024-10-08,10:00:00,02:18:00,6,P0014,Team24
2024-10-08,10:00:00,01:09:00,6,P0014,Team24
2024-10-08,10:00:00,02:53:00,6,P0151,Team1
2024-10-08,10:00:00,02:05:00,6,P0150,Team1
2021-11-18,11:00:00,01:30:00,3,P0245,Team1
2021-11-18,11:00:00,02:10:00,3,P0298,Team1
2021-11-18,11:00:00,01:60:00,3,P0350,Team1
2021-11-18,11:00:00,02:05:00,3,P0230,Team3
2021-07-15,12:00:00,01:46:00,4,P0223,Team15
2021-07-15,12:00:00,02:16:00,4,P0202,Team15
2021-07-15,12:00:00,02:51:00,4,P0207,Team15
2021-07-15,12:00:00,02:43:00,4,P0158,Team14
2021-07-15,12:00:00,02:34:00,4,P0060,Team14
2025-05-24,13:00:00,01:41:00,6,P0237,Team14
2025-05-24,13:00:00,01:32:00,6,P0272,Team14
2025-05-24,13:00:00,02:57:00,6,P0144,Team14
2025-05-24,13:00:00,01:22:00,6,P0237,Team14
2025-05-24,13:00:00,01:05:00,6,P0060,Team14
2021-04-10,14:00:00,02:22:00,51,P0100,Team24
2021-04-10,14:00:00,02:46:00,51,P0248,Team24
2021-04-10,14:00:00,01:60:00,51,P0174,Team21
2021-04-10,14:00:00,02:30:00,51,P0041,Team21
2021-04-10,14:00:00,01:12:00,51,P0342,Team21
2021-04-10,14:00:00,01:49:00,51,P0079,Team21
2022-01-14,15:00:00,02:46:00,37,P0294,Team17
2022-01-14,15:00:00,01:26:00,37,P0319,Team2
2022-01-14,15:00:00,02:20:00,37,P0142,Team2
2025-03-25,16:00:00,02:12:00,2,P0255,Team8
2025-03-25,16:00:00,01:53:00,2,P0279,Team8
2025-03-25,16:00:00,01:48:00,2,P0047,Team8
2025-03-25,16:00:00,02:58:00,2,P0304,Team8
2025-03-25,16:00:00,02:51:00,2,P0088,Team1
2025-03-25,16:00:00,02:34:00,2,P0200,Team1
2025-03-25,16:00:00,02:26:00,2,P0151,Team1
2025-03-25,16:00:00,02:09:00,2,P0088,Team1
2025-03-25,16:00:00,01:04:00,2,P0194,Team1
2023-07-30,17:00:00,01:35:00,8,P0021,Team5
2023-07-30,17:00:00,01:56:00,8,P0163,Team20
2023-07-30,17:00:00,01:30:00,8,P0054,Team20
2022-05-23,10:00:00,01:41:00,17,P0175,Team10
2022-05-23,10:00:00,02:17:00,17,P0049,Team10
2022-05-23,10:00:00,01:11:00,17,P0247,Team20
2022-05-23,10:00:00,01:56:00,17,P0044,Team20
2022-05-23,10:00:00,02:01:00,17,P0163,Team20
2022-05-23,10:00:00,01:52:00,17,P0220,Team20
2023-04-12,11:00:00,02:45:00,19,P0284,Team13
2023-04-12,11:00:00,02:24:00,19,P0213,Team13
2023-04-12,11:00:00,01:39:00,19,P0215,Team13
2023-04-12,11:00:00,01:29:00,19,P0114,Team24
2023-04-12,11:00:00,01:26:00,19,P0296,Team24
2023-04-12,11:00:00,01:11:00,19,P0018,Team24
2023-04-12,11:00:00,01:35:00,19,P0138,Team24
2023-04-12,11:00:00,02:36:00,19,P0226,Team24
2021-07-28,12:00:00,02:58:00,10,P0238,Team25
2021-07-28,12:00:00,02:11:00,10,P0312,Team25
2021-07-28,12:00:00,02:06:00,10,P0105,Team25
2021-07-28,12:00:00,02:55:00,10,P0290,Team25
2021-07-28,12:00:00,02:12:00,10,P0061,Team9
2021-07-28,12:00:00,01:21:00,10,P0297,Team9
2021-07-28,12:00:00,02:37:00,10,P0032,Team9
2025-06-30,13:00:00,01:11:00,50,P0010,Team1
2025-06-30,13:00:00,02:06:00,50,P0332,Team1
2025-06-30,13:00:00,01:35:00,50,P0350,Team1
2025-06-30,13:00:00,02:59:00,50,P0302,Team1
2025-06-30,13:00:00,01:56:00,50,P0194,Team1
2025-06-30,13:00:00,02:55:00,50,P0076,Team22
2025-06-30,13:00:00,01:51:00,50,P0281,Team22
2025-06-30,13:00:00,02:45:00,50,P0322,Team22
2025-06-30,13:00:00,02:18:00,50,P0113,Team22
2022-08-04,14:00:00,02:51:00,39,P0205,Team10
2022-08-04,14:00:00,02:15:00,39,P0205,Team10
2022-08-04,14:00:00,01:37:00,39,P0269,Team16
2022-08-04,14:00:00,01:54:00,39,P0244,Team16
2022-08-04,14:00:00,01:18:00,39,P0065,Team16
2021-10-19,15:00:00,02:60:00,38,P0249,Team4
2021-10-19,15:00:00,01:49:00,38,P0257,Team4
2021-10-19,15:00:00,02:38:00,38,P0206,Team25
2021-10-19,15:00:00,01:29:00,38,P0037,Team25
2021-10-19,15:00:00,02:17:00,38,P0112,Team25
2021-10-19,15:00:00,01:48:00,38,P0344,Team25
2021-10-19,15:00:00,02:05:00,38,P0238,Team25
2022-12-02,16:00:00,01:56:00,38,P0058,Team21
2022-12-02,16:00:00,01:12:00,38,P0115,Team21
2022-12-02,16:00:00,01:14:00,38,P0174,Team21
2023-07-18,17:00:00,02:45:00,40,P0334,Team11
2023-07-18,17:00:00,01:23:00,40,P0137,Team11
2023-07-18,17:00:00,02:42:00,40,P0235,Team11
2023-07-18,17:00:00,01:26:00,40,P0235,Team11
2023-07-18,17:00:00,02:11:00,40,P0197,Team13
2023-07-18,17:00:00,02:47:00,40,P0215,Team13
2021-08-25,10:00:00,02:10:00,17,P0015,Team9
2021-08-25,10:00:00,02:21:00,17,P0227,Team9
2021-08-25,10:00:00,02:39:00,17,P0099,Team6
2021-08-25,10:00:00,02:28:00,17,P0336,Team6
2021-08-25,10:00:00,02:43:00,17,P0240,Team6
2023-02-15,11:00:00,01:39:00,25,P0303,Team14
2023-02-15,11:00:00,01:09:00,25,P0147,Team14
2023-02-15,11:00:00,01:23:00,25,P0070,Team14
2023-02-15,11:00:00,01:12:00,25,P0315,Team24
2023-02-15,11:00:00,01:20:00,25,P0014,Team24
2023-02-15,11:00:00,02:25:00,25,P0114,Team24
2023-02-15,11:00:00,01:13:00,25,P0296,Team24
2024-03-05,12:00:00,01:52:00,35,P0033,Team17
2024-03-05,12:00:00,01:39:00,35,P0108,Team17
2024-03-05,12:00:00,01:46:00,35,P0249,Team4
2024-03-05,12:00:00,01:17:00,35,P0107,Team4
2024-03-05,12:00:00,02:02:00,35,P0257,Team4
2024-03-05,12:00:00,02:29:00,35,P0349,Team4
2024-03-05,12:00:00,02:03:00,35,P0349,Team4
2025-09-17,13:00:00,02:41:00,36,P0285,Team3
2025-09-17,13:00:00,01:45:00,36,P0317,Team3
2023-03-17,14:00:00,01:19:00,47,P0192,Team9
2023-03-17,14:00:00,01:55:00,47,P0104,Team9
2023-03-17,14:00:00,01:42:00,47,P0221,Team9
2023-03-17,14:00:00,02:24:00,47,P0032,Team9
2023-03-17,14:00:00,01:44:00,47,P0297,Team9
2023-03-17,14:00:00,02:35:00,47,P0325,Team17
2023-03-17,14:00:00,01:51:00,47,P0043,Team17
2023-03-17,14:00:00,02:20:00,47,P0033,Team17
2021-01-02,15:00:00,02:45:00,31,P0327,Team7
2021-01-02,15:00:00,01:16:00,31,P0127,Team7
2021-08-10,16:00:00,02:40:00,12,P0232,Team19
2021-08-10,16:00:00,02:29:00,12,P0171,Team19
2021-08-10,16:00:00,02:08:00,12,P0250,Team19
2021-08-10,16:00:00,01:17:00,12,P0171,Team19
2021-08-10,16:00:00,02:51:00,12,P0161,Team19
2024-01-12,17:00:00,01:27:00,41,P0115,Team21
2024-01-12,17:00:00,01:09:00,41,P0058,Team21
2024-01-12,17:00:00,01:54:00,41,P0342,Team21
2024-01-12,17:00:00,01:24:00,41,P0056,Team21
2024-08-28,10:00:00,01:02:00,38,P0308,Team6
2024-08-28,10:00:00,01:53:00,38,P0166,Team4
2024-08-28,10:00:00,02:03:00,38,P0257,Team4
2024-08-28,10:00:00,02:47:00,38,P0107,Team4
2024-08-28,10:00:00,02:33:00,38,P0153,Team4
2024-08-28,10:00:00,02:21:00,38,P0267,Team4
2024-06-14,11:00:00,02:60:00,47,P0294,Team17
2024-06-14,11:00:00,01:42:00,47,P0243,Team22
2024-06-14,11:00:00,01:38:00,47,P0131,Team22
2024-06-14,11:00:00,02:19:00,47,P0214,Team22
2024-06-14,11:00:00,01:43:00,47,P0076,Team22
2024-06-14,11:00:00,02:41:00,47,P0339,Team22
2021-08-20,12:00:00,01:08:00,28,P0014,Team24
2021-08-20,12:00:00,01:58:00,28,P0252,Team24
2021-08-20,12:00:00,02:56:00,28,P0271,Team24
2021-08-20,12:00:00,02:33:00,28,P0110,Team15
2024-05-29,13:00:00,01:41:00,12,P0067,Team5
2024-05-29,13:00:00,01:15:00,12,P0282,Team6
2024-05-29,13:00:00,01:02:00,12,P0251,Team6
2022-12-22,14:00:00,02:43:00,39,P0282,Team6
2022-12-22,14:00:00,01:28:00,39,P0167,Team20
